reference.x,reference.y,reference.yaw,reference.speed,drivable_width
31.9,11.4981818611121,0,5,2
32,11.5812545754029,0,5,2
32.1,11.6647681629549,0,5,2
32.2,11.748725511429,0,5,2
32.3,11.8331295493068,0,5,2
32.4,11.9179832466819,0,5,2
32.5,12.0032896160733,0,5,2
32.6,12.0890517132583,0,5,2
32.7,12.1752726381273,0,5,2
32.8,12.2619555355607,0,5,2
32.9,12.3491035963285,0,5,2
33,12.4367200580141,0,5,2
33.1,12.5248082059611,0,5,2
33.2,12.6133713742467,0,5,2
33.3,12.7024129466798,0,5,2
33.4,12.7919363578269,0,5,2
33.5,12.8819450940651,0,5,2
33.6,12.9724426946632,0,5,2
33.7,13.0634327528938,0,5,2
33.8,13.1549189171743,0,5,2
33.9,13.2469048922407,0,5,2
34,13.3393944403533,0,5,2
34.1,13.4323913825364,0,5,2
34.2,13.525899599853,0,5,2
34.3,13.6199230347158,0,5,2
34.4,13.7144656922349,0,5,2
34.5,13.8095316416049,0,5,2
34.6,13.9051250175319,0,5,2
34.7,14.0012500217021,0,5,2
34.8,14.097910924293,0,5,2
34.9,14.1951120655294,0,5,2
35,14.2928578572858,0,5,2
35.1,14.3911527847362,0,5,2
35.2,14.4900014080541,0,5,2
35.3,14.5894083641631,0,5,2
35.4,14.6893783685419,0,5,2
35.5,14.7899162170835,0,5,2
35.6,14.8910267880133,0,5,2
35.7,14.9927150438655,0,5,2
35.8,15.0949860335224,0,5,2
35.9,15.1978448943173,0,5,2
36,15.3012968542051,0,5,2
36.1,15.4053472340016,0,5,2
36.2,15.5100014496956,0,5,2
36.3,15.6152650148354,0,5,2
36.4,15.7211435429943,0,5,2
36.5,15.8276427503165,0,5,2
36.6,15.9347684581478,0,5,2
36.7,16.0425265957551,0,5,2
36.8,16.150923203136,0,5,2
36.9,16.2599644339251,0,5,2
37,16.3696565583995,0,5,2
37.1,16.4800059665876,0,5,2
37.2,16.5910191714862,0,5,2
37.3,16.7027028123903,0,5,2
37.4,16.8150636583404,0,5,2
37.5,16.9281086116926,0,5,2
37.6,17.0418447118168,0,5,2
37.7,17.1562791389282,0,5,2
37.8,17.2714192180596,0,5,2
37.9,17.3872724231781,0,5,2
38,17.5038463814562,0,5,2
38.1,17.6211488777011,0,5,2
38.2,17.7391878589519,0,5,2
38.3,17.8579714392511,0,5,2
38.4,17.9775079045993,0,5,2
38.5,18.0978057181015,0,5,2
38.6,18.2188735253138,0,5,2
38.7,18.3407201598015,0,5,2
38.8,18.4633546489168,0,5,2
38.9,18.5867862198087,0,5,2
39,18.711024305676,0,5,2
39.1,18.8360785522746,0,5,2
39.2,18.9619588246939,0,5,2
39.3,19.0886752144137,0,5,2
39.4,19.2162380466584,0,5,2
39.5,19.3446578880613,0,5,2
39.6,19.4739455546577,0,5,2
39.7,19.6041121202226,0,5,2
39.8,19.7351689249717,0,5,2
39.9,19.867127584646,0,5,2
40,20,0,5,2
40.1,20.1337983667156,0,5,2
40.2,20.2685351857666,0,5,2
40.3,20.4042232742575,0,5,2
40.4,20.5408757767649,0,5,2
40.5,20.6785061772085,0,5,2
40.6,20.8171283112851,0,5,2
40.7,20.9567563794951,0,5,2
40.8,21.0974049607998,0,5,2
40.9,21.2390890269449,0,5,2
41,21.3818239574916,0,5,2
41.1,21.5256255555982,0,5,2
41.2,21.6705100645988,0,5,2
41.3,21.8164941854282,0,5,2
41.4,21.9635950949484,0,5,2
41.5,22.1118304652313,0,5,2
41.6,22.2612184838627,0,5,2
41.7,22.4117778753324,0,5,2
41.8,22.5635279235832,0,5,2
41.9,22.7164884957966,0,5,2
42,22.8706800674989,0,5,2
42.1,23.026123749079,0,5,2
42.2,23.1828413138155,0,5,2
42.3,23.3408552275209,0,5,2
42.4,23.500188679917,0,5,2
42.5,23.6608656178682,0,5,2
42.6,23.8229107806082,0,5,2
42.7,23.9863497371092,0,5,2
42.8,24.1512089257544,0,5,2
42.9,24.3175156964907,0,5,2
43,24.4852983556539,0,5,2
43.1,24.6545862136757,0,5,2
43.2,24.8254096359047,0,5,2
43.3,24.9978000967915,0,5,2
43.4,25.1717902377155,0,5,2
43.5,25.3474139287579,0,5,2
43.6,25.5247063347546,0,5,2
43.7,25.7037039859982,0,5,2
43.8,25.8844448539952,0,5,2
43.9,26.0669684327288,0,5,2
44,26.2513158259242,0,5,2
44.1,26.4375298408677,0,5,2
44.2,26.6256550893934,0,5,2
44.3,26.8157380967174,0,5,2
44.4,27.0078274188802,0,5,2
44.5,27.201973769644,0,5,2
44.6,27.3982301577952,0,5,2
44.7,27.5966520359121,0,5,2
44.8,27.7972974617953,0,5,2
44.9,28.0002272739012,0,5,2
45,28.2055052822966,0,5,2
45.1,28.413198476847,0,5,2
45.2,28.6233772545802,0,5,2
45.3,28.8361156684318,0,5,2
45.4,29.0514916998847,0,5,2
45.5,29.2695875583721,0,5,2
45.6,29.4904900107292,0,5,2
45.7,29.7142907444674,0,5,2
45.8,29.941086769219,0,5,2
45.9,30.1709808613739,0,5,2
46,30.4040820577346,0,5,2
46.1,30.640506204965,0,5,2
46.2,30.880376572746,0,5,2
46.3,31.1238245399128,0,5,2
46.4,31.370990364488,0,5,2
46.5,31.6220240505109,0,5,2
46.6,31.8770863269727,0,5,2
46.7,32.1363497571185,0,5,2
46.8,32.4,0,5,2
46.9,32.668237250643,0,5,2
47,32.941277890768,0,5,2
47.1,33.219356388982,0,5,2
47.2,33.502727498159,0,5,2
47.3,33.7916688089119,0,5,2
47.4,34.0864837323739,0,5,2
47.5,34.387505004004,0,5,2
47.6,34.6950988242328,0,5,2
47.7,35.0096697834904,0,5,2
47.8,35.3316667613529,0,5,2
47.9,35.6615900463127,0,5,2
48,36,0,5,2
48.1,36.3475276964207,0,5,2
48.2,36.7048881163038,0,5,2
48.3,37.0728966895132,0,5,2
48.4,37.4524902869135,0,5,2
48.5,37.8447542188568,0,5,2
48.6,38.2509574858204,0,5,2
48.7,38.6725995921394,0,5,2
48.8,39.1114739289471,0,5,2
48.9,39.5697555158089,0,5,2
49,40.0501256289338,0,5,2
49.1,40.5559542567817,0,5,2
49.2,41.091577019472,0,5,2
49.3,41.6627342611621,0,5,2
49.4,42.2773061694769,0,5,2
49.5,42.9466320101671,0,5,2
49.6,43.6881064647762,0,5,2
49.7,44.5309964344499,0,5,2
49.8,45.5323384192623,0,5,2
49.9,46.8393038741443,0,5,2
50,50,0,5,2
49.9,53.1606961258559,0,5,2
49.8,54.4676615807378,0,5,2
49.7,55.4690035655502,0,5,2
49.6,56.3118935352239,0,5,2
49.5,57.053367989833,0,5,2
49.4,57.7226938305232,0,5,2
49.3,58.337265738838,0,5,2
49.2,58.9084229805281,0,5,2
49.1,59.4440457432183,0,5,2
49,59.9498743710663,0,5,2
48.9,60.4302444841912,0,5,2
48.8,60.888526071053,0,5,2
48.7,61.3274004078606,0,5,2
48.6,61.7490425141797,0,5,2
48.5,62.1552457811433,0,5,2
48.4,62.5475097130866,0,5,2
48.3,62.9271033104869,0,5,2
48.2,63.2951118836963,0,5,2
48.1,63.6524723035794,0,5,2
48,64.0000000000001,0,5,2
47.9,64.3384099536874,0,5,2
47.8,64.6683332386472,0,5,2
47.7,64.9903302165096,0,5,2
47.6,65.3049011757673,0,5,2
47.5,65.6124949959961,0,5,2
47.4,65.9135162676261,0,5,2
47.3,66.2083311910882,0,5,2
47.2,66.4972725018411,0,5,2
47.1,66.7806436110181,0,5,2
47,67.0587221092321,0,5,2
46.9,67.3317627493571,0,5,2
46.8,67.6000000000001,0,5,2
46.7,67.8636502428816,0,5,2
46.6,68.1229136730274,0,5,2
46.5,68.3779759494892,0,5,2
46.4,68.6290096355121,0,5,2
46.3,68.8761754600873,0,5,2
46.2,69.1196234272541,0,5,2
46.1,69.3594937950351,0,5,2
46,69.5959179422655,0,5,2
45.9,69.8290191386262,0,5,2
45.8,70.0589132307811,0,5,2
45.7,70.2857092555327,0,5,2
45.6,70.5095099892709,0,5,2
45.5,70.730412441628,0,5,2
45.4,70.9485083001154,0,5,2
45.3,71.1638843315683,0,5,2
45.2,71.3766227454199,0,5,2
45.1,71.5868015231531,0,5,2
45,71.7944947177035,0,5,2
44.9,71.9997727260989,0,5,2
44.8,72.2027025382048,0,5,2
44.6999999999999,72.403347964088,0,5,2
44.5999999999999,72.601769842205,0,5,2
44.4999999999999,72.7980262303561,0,5,2
44.3999999999999,72.99217258112,0,5,2
44.2999999999999,73.1842619032827,0,5,2
44.1999999999999,73.3743449106067,0,5,2
44.0999999999999,73.5624701591324,0,5,2
43.9999999999999,73.748684174076,0,5,2
43.8999999999999,73.9330315672713,0,5,2
43.7999999999999,74.1155551460049,0,5,2
43.6999999999999,74.2962960140019,0,5,2
43.5999999999999,74.4752936652455,0,5,2
43.4999999999999,74.6525860712422,0,5,2
43.3999999999999,74.8282097622846,0,5,2
43.2999999999999,75.0021999032086,0,5,2
43.1999999999999,75.1745903640954,0,5,2
43.0999999999999,75.3454137863245,0,5,2
42.9999999999999,75.5147016443463,0,5,2
42.8999999999999,75.6824843035094,0,5,2
42.7999999999999,75.8487910742457,0,5,2
42.6999999999999,76.013650262891,0,5,2
42.5999999999999,76.177089219392,0,5,2
42.4999999999999,76.339134382132,0,5,2
42.3999999999999,76.4998113200832,0,5,2
42.2999999999999,76.6591447724792,0,5,2
42.1999999999999,76.8171586861846,0,5,2
42.0999999999999,76.9738762509211,0,5,2
41.9999999999999,77.1293199325012,0,5,2
41.8999999999999,77.2835115042035,0,5,2
41.7999999999999,77.436472076417,0,5,2
41.6999999999999,77.5882221246678,0,5,2
41.5999999999999,77.7387815161374,0,5,2
41.4999999999999,77.8881695347688,0,5,2
41.3999999999999,78.0364049050517,0,5,2
41.2999999999999,78.1835058145719,0,5,2
41.1999999999999,78.3294899354014,0,5,2
41.0999999999999,78.4743744444019,0,5,2
40.9999999999999,78.6181760425085,0,5,2
40.8999999999999,78.7609109730552,0,5,2
40.7999999999999,78.9025950392003,0,5,2
40.6999999999999,79.0432436205051,0,5,2
40.5999999999999,79.1828716887151,0,5,2
40.4999999999999,79.3214938227916,0,5,2
40.3999999999999,79.4591242232353,0,5,2
40.2999999999999,79.5957767257426,0,5,2
40.1999999999999,79.7314648142335,0,5,2
40.0999999999999,79.8662016332845,0,5,2
39.9999999999999,80.0000000000001,0,5,2
39.8999999999999,80.1328724153541,0,5,2
39.7999999999999,80.2648310750284,0,5,2
39.6999999999999,80.3958878797776,0,5,2
39.5999999999999,80.5260544453424,0,5,2
39.4999999999999,80.6553421119388,0,5,2
39.3999999999999,80.7837619533417,0,5,2
39.2999999999999,80.9113247855864,0,5,2
39.1999999999999,81.0380411753063,0,5,2
39.0999999999999,81.1639214477255,0,5,2
38.9999999999999,81.2889756943242,0,5,2
38.8999999999999,81.4132137801914,0,5,2
38.7999999999999,81.5366453510834,0,5,2
38.6999999999999,81.6592798401986,0,5,2
38.5999999999999,81.7811264746863,0,5,2
38.4999999999999,81.9021942818987,0,5,2
38.3999999999999,82.0224920954008,0,5,2
38.2999999999999,82.1420285607491,0,5,2
38.1999999999999,82.2608121410483,0,5,2
38.0999999999999,82.3788511222991,0,5,2
37.9999999999999,82.496153618544,0,5,2
37.8999999999999,82.612727576822,0,5,2
37.7999999999999,82.7285807819406,0,5,2
37.6999999999999,82.8437208610719,0,5,2
37.5999999999999,82.9581552881834,0,5,2
37.4999999999999,83.0718913883075,0,5,2
37.3999999999999,83.1849363416597,0,5,2
37.2999999999999,83.2972971876098,0,5,2
37.1999999999999,83.4089808285139,0,5,2
37.0999999999999,83.5199940334125,0,5,2
36.9999999999999,83.6303434416006,0,5,2
36.8999999999999,83.7400355660751,0,5,2
36.7999999999999,83.8490767968642,0,5,2
36.6999999999999,83.957473404245,0,5,2
36.5999999999999,84.0652315418523,0,5,2
36.4999999999999,84.1723572496837,0,5,2
36.3999999999999,84.2788564570058,0,5,2
36.2999999999999,84.3847349851647,0,5,2
36.1999999999999,84.4899985503046,0,5,2
36.0999999999999,84.5946527659985,0,5,2
35.9999999999999,84.6987031457951,0,5,2
35.8999999999999,84.8021551056829,0,5,2
35.7999999999999,84.9050139664778,0,5,2
35.6999999999999,85.0072849561346,0,5,2
35.5999999999999,85.1089732119869,0,5,2
35.4999999999999,85.2100837829167,0,5,2
35.3999999999998,85.3106216314583,0,5,2
35.2999999999999,85.410591635837,0,5,2
35.1999999999999,85.509998591946,0,5,2
35.0999999999999,85.608847215264,0,5,2
34.9999999999998,85.7071421427144,0,5,2
34.8999999999998,85.8048879344708,0,5,2
34.7999999999998,85.9020890757072,0,5,2
34.6999999999998,85.998749978298,0,5,2
34.5999999999998,86.0948749824682,0,5,2
34.4999999999998,86.1904683583953,0,5,2
34.3999999999998,86.2855343077653,0,5,2
34.2999999999998,86.3800769652843,0,5,2
34.1999999999998,86.4741004001471,0,5,2
34.0999999999998,86.5676086174638,0,5,2
33.9999999999998,86.6606055596469,0,5,2
33.8999999999998,86.7530951077594,0,5,2
33.7999999999998,86.8450810828258,0,5,2
33.6999999999998,86.9365672471064,0,5,2
33.5999999999998,87.0275573053369,0,5,2
33.4999999999998,87.1180549059351,0,5,2
33.3999999999998,87.2080636421732,0,5,2
33.2999999999998,87.2975870533204,0,5,2
33.1999999999998,87.3866286257535,0,5,2
33.0999999999998,87.475191794039,0,5,2
32.9999999999998,87.5632799419861,0,5,2
32.8999999999998,87.6508964036716,0,5,2
32.7999999999998,87.7380444644395,0,5,2
32.6999999999998,87.8247273618728,0,5,2
32.5999999999998,87.9109482867418,0,5,2
32.4999999999998,87.9967103839268,0,5,2
