reference.x_left,reference.y_left,reference.rho_left,reference.x_right,reference.y_right,reference.rho_right,reference.speed
5297.26305989167,-89875.4671712362,0,5295.93193567985,-89880.8036596258,0,11.111
5297.21454636085,-89875.455070107,0,5295.88342214903,-89880.7915584966,0,11.111
5297.16603283004,-89875.4429689778,0,5295.83490861822,-89880.7794573674,0,11.111
5297.11751929922,-89875.4308678486,0,5295.7863950874,-89880.7673562382,0,11.111
5297.06900576841,-89875.4187667194,0,5295.73788155659,-89880.755255109,0,11.111
5297.02049223759,-89875.4066655902,0,5295.68936802577,-89880.7431539798,0,11.111
5296.97197870678,-89875.394564461,0,5295.64085449496,-89880.7310528506,0,11.111
5296.92346517596,-89875.3824633318,0,5295.59234096414,-89880.7189517214,0,11.111
5296.87495164515,-89875.3703622026,0,5295.54382743333,-89880.7068505922,0,11.111
5296.82643811433,-89875.3582610734,0,5295.49531390251,-89880.694749463,0,11.111
5296.77792458352,-89875.3461599442,0,5295.4468003717,-89880.6826483338,0,11.111
5296.7294110527,-89875.334058815,0,5295.39828684088,-89880.6705472046,0,11.111
5296.68089752189,-89875.3219576858,0,5295.34977331007,-89880.6584460754,0,11.111
5296.63238399107,-89875.3098565566,0,5295.30125977925,-89880.6463449462,0,11.111
5296.58387046026,-89875.2977554274,0,5295.25274624844,-89880.634243817,0,11.111
5296.53535692944,-89875.2856542982,0,5295.20423271762,-89880.6221426878,0,11.111
5296.48684339863,-89875.273553169,0,5295.15571918681,-89880.6100415586,0,11.111
5296.43832986781,-89875.2614520398,0,5295.10720565599,-89880.5979404294,0,11.111
5296.389816337,-89875.2493509106,0,5295.05869212518,-89880.5858393002,0,11.111
5296.34130280619,-89875.2372497814,0,5295.01017859436,-89880.573738171,0,11.111
5296.29278927537,-89875.2251486522,0,5294.96166506355,-89880.5616370418,0,11.111
5296.24427574456,-89875.213047523,0,5294.91315153274,-89880.5495359127,0,11.111
5296.19576221374,-89875.2009463938,0,5294.86463800192,-89880.5374347834,0,11.111
5296.14724868293,-89875.1888452646,0,5294.81612447111,-89880.5253336543,0,11.111
5296.09873515211,-89875.1767441354,0,5294.76761094029,-89880.513232525,0,11.111
5296.0502216213,-89875.1646430062,0,5294.71909740948,-89880.5011313959,0,11.111
5296.00170809048,-89875.152541877,0,5294.67058387866,-89880.4890302666,0,11.111
5295.95319455967,-89875.1404407478,0,5294.62207034785,-89880.4769291375,0,11.111
5295.90468102885,-89875.1283396186,0,5294.57355681703,-89880.4648280083,0,11.111
5295.85616749804,-89875.1162384894,0,5294.52504328622,-89880.4527268791,0,11.111
5295.80765396722,-89875.1041373602,0,5294.4765297554,-89880.4406257499,0,11.111
5295.75914043641,-89875.092036231,0,5294.42801622459,-89880.4285246207,0,11.111
5295.71062690559,-89875.0799351018,0,5294.37950269377,-89880.4164234915,0,11.111
5295.66211337478,-89875.0678339726,0,5294.33098916296,-89880.4043223623,0,11.111
5295.61359984396,-89875.0557328434,0,5294.28247563214,-89880.3922212331,0,11.111
5295.56508631315,-89875.0436317142,0,5294.23396210133,-89880.3801201039,0,11.111
5295.51657278233,-89875.031530585,0,5294.18544857051,-89880.3680189747,0,11.111
5295.46805925152,-89875.0194294558,0,5294.1369350397,-89880.3559178455,0,11.111
5295.4195457207,-89875.0073283266,0,5294.08842150888,-89880.3438167163,0,11.111
5295.37103218989,-89874.9952271974,0,5294.03990797807,-89880.3317155871,0,11.111
5295.32251865907,-89874.9831260682,0,5293.99139444725,-89880.3196144579,0,11.111
5295.27400512826,-89874.971024939,0,5293.94288091644,-89880.3075133287,0,11.111
5295.22549159744,-89874.9589238098,0,5293.89436738562,-89880.2954121995,0,11.111
5295.17697806663,-89874.9468226806,0,5293.84585385481,-89880.2833110703,0,11.111
5295.12846453581,-89874.9347215514,0,5293.79734032399,-89880.2712099411,0,11.111
5295.079951005,-89874.9226204223,0,5293.74882679318,-89880.2591088119,0,11.111
5295.03143747418,-89874.910519293,0,5293.70031326236,-89880.2470076827,0,11.111
5294.98292394337,-89874.8984181639,0,5293.65179973155,-89880.2349065535,0,11.111
5294.93441041255,-89874.8863170347,0,5293.60328620073,-89880.2228054243,0,11.111
5294.88589688174,-89874.8742159055,0,5293.55477266992,-89880.2107042951,0,11.111
5294.83738335092,-89874.8621147763,0,5293.5062591391,-89880.1986031659,0,11.111
5294.78886982011,-89874.8500136471,0,5293.45774560829,-89880.1865020367,0,11.111
5294.74035628929,-89874.8379125179,0,5293.40923207747,-89880.1744009075,0,11.111
5294.69184275848,-89874.8258113887,0,5293.36071854666,-89880.1622997783,0,11.111
5294.64332922766,-89874.8137102595,0,5293.31220501584,-89880.1501986491,0,11.111
5294.59481569685,-89874.8016091303,0,5293.26369148503,-89880.1380975199,0,11.111
5294.54630216604,-89874.7895080011,0,5293.21517795421,-89880.1259963907,0,11.111
5294.49778863522,-89874.7774068719,0,5293.1666644234,-89880.1138952615,0,11.111
5294.44927510441,-89874.7653057427,0,5293.11815089258,-89880.1017941323,0,11.111
5294.40076157359,-89874.7532046135,0,5293.06963736177,-89880.0896930031,0,11.111
5294.35224804278,-89874.7411034843,0,5293.02112383096,-89880.0775918739,0,11.111
5294.30373451196,-89874.7290023551,0,5292.97261030014,-89880.0654907447,0,11.111
5294.25522098115,-89874.7169012259,0,5292.92409676933,-89880.0533896155,0,11.111
5294.20670745033,-89874.7048000967,0,5292.87558323851,-89880.0412884863,0,11.111
5294.15819391952,-89874.6926989675,0,5292.8270697077,-89880.0291873571,0,11.111
5294.1096803887,-89874.6805978383,0,5292.77855617688,-89880.0170862279,0,11.111
5294.06116685789,-89874.6684967091,0,5292.73004264607,-89880.0049850987,0,11.111
5294.01265332707,-89874.6563955799,0,5292.68152911525,-89879.9928839695,0,11.111
5293.96413979626,-89874.6442944507,0,5292.63301558444,-89879.9807828403,0,11.111
5293.91562626544,-89874.6321933215,0,5292.58450205362,-89879.9686817111,0,11.111
5293.86711273463,-89874.6200921923,0,5292.53598852281,-89879.9565805819,0,11.111
5293.81859920381,-89874.6079910631,0,5292.48747499199,-89879.9444794527,0,11.111
5293.770085673,-89874.5958899339,0,5292.43896146118,-89879.9323783235,0,11.111
5293.72157214218,-89874.5837888047,0,5292.39044793036,-89879.9202771943,0,11.111
5293.67305861137,-89874.5716876755,0,5292.34193439955,-89879.9081760651,0,11.111
5293.62454508055,-89874.5595865463,0,5292.29342086873,-89879.8960749359,0,11.111
5293.57603154974,-89874.5474854171,0,5292.24490733792,-89879.8839738067,0,11.111
5293.52751801892,-89874.5353842879,0,5292.1963938071,-89879.8718726775,0,11.111
5293.47900448811,-89874.5232831587,0,5292.14788027629,-89879.8597715483,0,11.111
5293.43049095729,-89874.5111820295,0,5292.09936674547,-89879.8476704191,0,11.111
5293.38197742648,-89874.4990809003,0,5292.05085321466,-89879.8355692899,0,11.111
5293.33346389566,-89874.4869797711,0,5292.00233968384,-89879.8234681607,0,11.111
5293.28495036485,-89874.4748786419,0,5291.95382615303,-89879.8113670316,0,11.111
5293.23643683403,-89874.4627775127,0,5291.90531262221,-89879.7992659023,0,11.111
5293.18792330322,-89874.4506763835,0,5291.8567990914,-89879.7871647732,0,11.111
5293.1394097724,-89874.4385752543,0,5291.80828556058,-89879.7750636439,0,11.111
5293.09089624159,-89874.4264741251,0,5291.75977202977,-89879.7629625148,0,11.111
5293.04238271077,-89874.4143729959,0,5291.71125849895,-89879.7508613855,0,11.111
5292.99386917996,-89874.4022718667,0,5291.66274496814,-89879.7387602564,0,11.111
5292.94535564914,-89874.3901707375,0,5291.61423143732,-89879.7266591272,0,11.111
5292.89684211833,-89874.3780696083,0,5291.56571790651,-89879.714557998,0,11.111
5292.84832858751,-89874.3659684791,0,5291.51720437569,-89879.7024568688,0,11.111
5292.7998150567,-89874.3538673499,0,5291.46869084488,-89879.6903557396,0,11.111
5292.75130152588,-89874.3417662207,0,5291.42017731406,-89879.6782546104,0,11.111
5292.70278799507,-89874.3296650915,0,5291.37166378325,-89879.6661534812,0,11.111
5292.65427446426,-89874.3175639623,0,5291.32315025243,-89879.654052352,0,11.111
5292.60576093344,-89874.3054628331,0,5291.27463672162,-89879.6419512228,0,11.111
5292.55724740263,-89874.2933617039,0,5291.22612319081,-89879.6298500936,0,11.111
5292.50873387181,-89874.2812605747,0,5291.17760965999,-89879.6177489644,0,11.111
5292.460220341,-89874.2691594455,0,5291.12909612918,-89879.6056478352,0,11.111
5292.41170681018,-89874.2570583163,0,5291.08058259836,-89879.593546706,0,11.111
5292.36319327937,-89874.2449571871,0,5291.03206906755,-89879.5814455768,0,11.111
5292.31467974855,-89874.2328560579,0,5290.98355553673,-89879.5693444476,0,11.111
5292.26616621774,-89874.2207549287,0,5290.93504200592,-89879.5572433184,0,11.111
5292.21765268692,-89874.2086537995,0,5290.8865284751,-89879.5451421892,0,11.111
5292.16913915611,-89874.1965526703,0,5290.83801494429,-89879.53304106,0,11.111
5292.12062562529,-89874.1844515412,0,5290.78950141347,-89879.5209399308,0,11.111
5292.07211209448,-89874.1723504119,0,5290.74098788266,-89879.5088388016,0,11.111
5292.02359856366,-89874.1602492828,0,5290.69247435184,-89879.4967376724,0,11.111
5291.97508503285,-89874.1481481536,0,5290.64396082103,-89879.4846365432,0,11.111
5291.92657150203,-89874.1360470244,0,5290.59544729021,-89879.472535414,0,11.111
5291.87805797122,-89874.1239458952,0,5290.5469337594,-89879.4604342848,0,11.111
5291.8295444404,-89874.111844766,0,5290.49842022858,-89879.4483331556,0,11.111
5291.78103090959,-89874.0997436368,0,5290.44990669777,-89879.4362320264,0,11.111
5291.73251737877,-89874.0876425076,0,5290.40139316695,-89879.4241308972,0,11.111
5291.68400384796,-89874.0755413784,0,5290.35287963614,-89879.412029768,0,11.111
5291.63549031714,-89874.0634402492,0,5290.30436610532,-89879.3999286388,0,11.111
5291.58697678633,-89874.05133912,0,5290.25585257451,-89879.3878275096,0,11.111
5291.53846325551,-89874.0392379908,0,5290.20733904369,-89879.3757263804,0,11.111
5291.4899497247,-89874.0271368616,0,5290.15882551288,-89879.3636252512,0,11.111
5291.44143619388,-89874.0150357324,0,5290.11031198206,-89879.351524122,0,11.111
5291.39292266307,-89874.0029346032,0,5290.06179845125,-89879.3394229928,0,11.111
5291.34440913225,-89873.990833474,0,5290.01328492043,-89879.3273218636,0,11.111
5291.29589560144,-89873.9787323448,0,5289.96477138962,-89879.3152207344,0,11.111
5291.24738207062,-89873.9666312156,0,5289.9162578588,-89879.3031196052,0,11.111
5291.19886853981,-89873.9545300864,0,5289.86774432799,-89879.291018476,0,11.111
5291.15035500899,-89873.9424289572,0,5289.81923079717,-89879.2789173468,0,11.111
5291.10184147818,-89873.930327828,0,5289.77071726636,-89879.2668162176,0,11.111
5291.05332794736,-89873.9182266988,0,5289.72220373555,-89879.2547150884,0,11.111
5291.00481441655,-89873.9061255696,0,5289.67369020473,-89879.2426139592,0,11.111
5290.95630088573,-89873.8940244404,0,5289.62517667392,-89879.23051283,0,11.111
5290.90778735492,-89873.8819233112,0,5289.5766631431,-89879.2184117008,0,11.111
5290.85927382411,-89873.869822182,0,5289.52814961229,-89879.2063105716,0,11.111
5290.81076029329,-89873.8577210528,0,5289.47963608147,-89879.1942094424,0,11.111
5290.76224676248,-89873.8456199236,0,5289.43112255066,-89879.1821083132,0,11.111
5290.71373323166,-89873.8335187944,0,5289.38260901984,-89879.170007184,0,11.111
5290.66521970085,-89873.8214176652,0,5289.33409548903,-89879.1579060548,0,11.111
5290.61670617003,-89873.809316536,0,5289.28558195821,-89879.1458049256,0,11.111
5290.56819263922,-89873.7972154068,0,5289.2370684274,-89879.1337037964,0,11.111
5290.5196791084,-89873.7851142776,0,5289.18855489658,-89879.1216026672,0,11.111
5290.47116557759,-89873.7730131484,0,5289.14004136577,-89879.109501538,0,11.111
5290.42265204677,-89873.7609120192,0,5289.09152783495,-89879.0974004088,0,11.111
5290.37413851596,-89873.74881089,0,5289.04301430414,-89879.0852992796,0,11.111
5290.32562498514,-89873.7367097608,0,5288.99450077332,-89879.0731981505,0,11.111
5290.27711145433,-89873.7246086316,0,5288.94598724251,-89879.0610970212,0,11.111
5290.22859792351,-89873.7125075024,0,5288.89747371169,-89879.0489958921,0,11.111
5290.1800843927,-89873.7004063732,0,5288.84896018088,-89879.0368947628,0,11.111
5290.13157086188,-89873.688305244,0,5288.80044665006,-89879.0247936337,0,11.111
5290.08305733107,-89873.6762041148,0,5288.75193311925,-89879.0126925044,0,11.111
5290.03454380025,-89873.6641029856,0,5288.70341958843,-89879.0005913753,0,11.111
5289.98603026944,-89873.6520018564,0,5288.65490605762,-89878.9884902461,0,11.111
5289.93751673862,-89873.6399007272,0,5288.6063925268,-89878.9763891169,0,11.111
5289.88900320781,-89873.627799598,0,5288.55787899599,-89878.9642879877,0,11.111
5289.84048967699,-89873.6156984688,0,5288.50936546517,-89878.9521868585,0,11.111
5289.79197614618,-89873.6035973396,0,5288.46085193436,-89878.9400857293,0,11.111
5289.74346261536,-89873.5914962104,0,5288.41233840354,-89878.9279846001,0,11.111
5289.69494908455,-89873.5793950812,0,5288.36382487273,-89878.9158834709,0,11.111
5289.64643555373,-89873.567293952,0,5288.31531134191,-89878.9037823417,0,11.111
5289.59792202292,-89873.5551928228,0,5288.2667978111,-89878.8916812125,0,11.111
5289.5494084921,-89873.5430916936,0,5288.21828428028,-89878.8795800833,0,11.111
5289.50089496129,-89873.5309905644,0,5288.16977074947,-89878.8674789541,0,11.111
5289.45238143047,-89873.5188894352,0,5288.12125721865,-89878.8553778249,0,11.111
5289.40386789966,-89873.506788306,0,5288.07274368784,-89878.8432766957,0,11.111
5289.35535436884,-89873.4946871768,0,5288.02423015702,-89878.8311755665,0,11.111
5289.30684083803,-89873.4825860476,0,5287.97571662621,-89878.8190744373,0,11.111
5289.25832730722,-89873.4704849184,0,5287.9272030954,-89878.8069733081,0,11.111
5289.2098137764,-89873.4583837892,0,5287.87868956458,-89878.7948721789,0,11.111
5289.16130024559,-89873.4462826601,0,5287.83017603377,-89878.7827710497,0,11.111
5289.11278671477,-89873.4341815308,0,5287.78166250295,-89878.7706699205,0,11.111
5289.06427318396,-89873.4220804017,0,5287.73314897214,-89878.7585687913,0,11.111
5289.01575965314,-89873.4099792725,0,5287.68463544132,-89878.7464676621,0,11.111
5288.96724612233,-89873.3978781433,0,5287.63612191051,-89878.7343665329,0,11.111
5288.91873259151,-89873.3857770141,0,5287.58760837969,-89878.7222654037,0,11.111
5288.8702190607,-89873.3736758849,0,5287.53909484888,-89878.7101642745,0,11.111
5288.82170552988,-89873.3615747557,0,5287.49058131806,-89878.6980631453,0,11.111
5288.77319199907,-89873.3494736265,0,5287.44206778725,-89878.6859620161,0,11.111
5288.72467846825,-89873.3373724973,0,5287.39355425643,-89878.6738608869,0,11.111
5288.67616493744,-89873.3252713681,0,5287.34504072562,-89878.6617597577,0,11.111
5288.62765140662,-89873.3131702389,0,5287.2965271948,-89878.6496586285,0,11.111
5288.57913787581,-89873.3010691097,0,5287.24801366399,-89878.6375574993,0,11.111
5288.53062434499,-89873.2889679805,0,5287.19950013317,-89878.6254563701,0,11.111
5288.48211081418,-89873.2768668513,0,5287.15098660236,-89878.6133552409,0,11.111
5288.43359728336,-89873.2647657221,0,5287.10247307154,-89878.6012541117,0,11.111
5288.38508375255,-89873.2526645929,0,5287.05395954073,-89878.5891529825,0,11.111
5288.33657022173,-89873.2405634637,0,5287.00544600991,-89878.5770518533,0,11.111
5288.28805669092,-89873.2284623345,0,5286.9569324791,-89878.5649507241,0,11.111
5288.2395431601,-89873.2163612053,0,5286.90841894828,-89878.5528495949,0,11.111
5288.19102962929,-89873.2042600761,0,5286.85990541747,-89878.5407484657,0,11.111
5288.14251609847,-89873.1921589469,0,5286.81139188665,-89878.5286473365,0,11.111
5288.09400256766,-89873.1800578177,0,5286.76287835584,-89878.5165462073,0,11.111
5288.04548903684,-89873.1679566885,0,5286.71436482502,-89878.5044450781,0,11.111
5287.99697550603,-89873.1558555593,0,5286.66585129421,-89878.4923439489,0,11.111
5287.94846197521,-89873.1437544301,0,5286.61733776339,-89878.4802428197,0,11.111
5287.8999484444,-89873.1316533009,0,5286.56882423258,-89878.4681416905,0,11.111
5287.85143491358,-89873.1195521717,0,5286.52031070176,-89878.4560405613,0,11.111
5287.80292138277,-89873.1074510425,0,5286.47179717095,-89878.4439394321,0,11.111
5287.75440785195,-89873.0953499133,0,5286.42328364013,-89878.4318383029,0,11.111
5287.70589432114,-89873.0832487841,0,5286.37477010932,-89878.4197371737,0,11.111
5287.65738079032,-89873.0711476549,0,5286.3262565785,-89878.4076360445,0,11.111
5287.60886725951,-89873.0590465257,0,5286.27774304769,-89878.3955349153,0,11.111
5287.5603537287,-89873.0469453965,0,5286.22922951687,-89878.3834337861,0,11.111
5287.51184019788,-89873.0348442673,0,5286.18071598606,-89878.3713326569,0,11.111
5287.46332666707,-89873.0227431381,0,5286.13220245524,-89878.3592315277,0,11.111
5287.41481313625,-89873.0106420089,0,5286.08368892443,-89878.3471303985,0,11.111
5287.36629960544,-89872.9985408797,0,5286.03517539362,-89878.3350292694,0,11.111
5287.31778607462,-89872.9864397505,0,5285.9866618628,-89878.3229281401,0,11.111
5287.26927254381,-89872.9743386213,0,5285.93814833199,-89878.310827011,0,11.111
5287.22075901299,-89872.9622374921,0,5285.88963480117,-89878.2987258817,0,11.111
5287.17224548218,-89872.9501363629,0,5285.84112127036,-89878.2866247526,0,11.111
5287.12373195136,-89872.9380352337,0,5285.79260773954,-89878.2745236233,0,11.111
5287.07521842055,-89872.9259341045,0,5285.74409420873,-89878.2624224942,0,11.111
5287.02670488973,-89872.9138329753,0,5285.69558067791,-89878.250321365,0,11.111
5286.97819135892,-89872.9017318461,0,5285.6470671471,-89878.2382202358,0,11.111
5286.9296778281,-89872.8896307169,0,5285.59855361628,-89878.2261191066,0,11.111
5286.88116429729,-89872.8775295877,0,5285.55004008547,-89878.2140179774,0,11.111
5286.83265076647,-89872.8654284585,0,5285.50152655465,-89878.2019168482,0,11.111
5286.78413723566,-89872.8533273293,0,5285.45301302384,-89878.189815719,0,11.111
5286.73562370484,-89872.8412262001,0,5285.40449949302,-89878.1777145898,0,11.111
5286.68711017403,-89872.8291250709,0,5285.35598596221,-89878.1656134606,0,11.111
5286.63859664321,-89872.8170239417,0,5285.30747243139,-89878.1535123314,0,11.111
5286.5900831124,-89872.8049228125,0,5285.25895890058,-89878.1414112022,0,11.111
5286.54156958158,-89872.7928216833,0,5285.21044536976,-89878.129310073,0,11.111
5286.49305605077,-89872.7807205541,0,5285.16193183895,-89878.1172089438,0,11.111
5286.44454251995,-89872.7686194249,0,5285.11341830813,-89878.1051078146,0,11.111
5286.39602898914,-89872.7565182957,0,5285.06490477732,-89878.0930066854,0,11.111
5286.34751545832,-89872.7444171665,0,5285.0163912465,-89878.0809055562,0,11.111
5286.29900192751,-89872.7323160373,0,5284.96787771569,-89878.068804427,0,11.111
5286.25048839669,-89872.7202149081,0,5284.91936418487,-89878.0567032978,0,11.111
5286.20197486588,-89872.708113779,0,5284.87085065406,-89878.0446021686,0,11.111
5286.15346133506,-89872.6960126497,0,5284.82233712324,-89878.0325010394,0,11.111
5286.10494780425,-89872.6839115206,0,5284.77382359243,-89878.0203999102,0,11.111
5286.05643427343,-89872.6718103914,0,5284.72531006161,-89878.008298781,0,11.111
5286.00792074262,-89872.6597092622,0,5284.6767965308,-89877.9961976518,0,11.111
5285.9594072118,-89872.647608133,0,5284.62828299998,-89877.9840965226,0,11.111
5285.91089368099,-89872.6355070038,0,5284.57976946917,-89877.9719953934,0,11.111
5285.86238015017,-89872.6234058746,0,5284.53125593835,-89877.9598942642,0,11.111
5285.81386661936,-89872.6113047454,0,5284.48274240754,-89877.947793135,0,11.111
5285.76535308854,-89872.5992036162,0,5284.43422887672,-89877.9356920058,0,11.111
5285.71683955773,-89872.587102487,0,5284.38571534591,-89877.9235908766,0,11.111
5285.66832602692,-89872.5750013578,0,5284.33720181509,-89877.9114897474,0,11.111
5285.6198124961,-89872.5629002286,0,5284.28868828428,-89877.8993886182,0,11.111
5285.57129896529,-89872.5507990994,0,5284.24017475347,-89877.887287489,0,11.111
5285.52278543447,-89872.5386979702,0,5284.19166122265,-89877.8751863598,0,11.111
5285.47427190366,-89872.526596841,0,5284.14314769184,-89877.8630852306,0,11.111
5285.42575837284,-89872.5144957118,0,5284.09463416102,-89877.8509841014,0,11.111
5285.37724484203,-89872.5023945826,0,5284.04612063021,-89877.8388829722,0,11.111
5285.32873131121,-89872.4902934534,0,5283.99760709939,-89877.826781843,0,11.111
5285.2802177804,-89872.4781923242,0,5283.94909356858,-89877.8146807138,0,11.111
5285.23170424958,-89872.466091195,0,5283.90058003776,-89877.8025795846,0,11.111
5285.18319071877,-89872.4539900658,0,5283.85206650695,-89877.7904784554,0,11.111
5285.13467718795,-89872.4418889366,0,5283.80355297613,-89877.7783773262,0,11.111
5285.08616365714,-89872.4297878074,0,5283.75503944532,-89877.766276197,0,11.111
5285.03765012632,-89872.4176866782,0,5283.7065259145,-89877.7541750678,0,11.111
5284.98913659551,-89872.405585549,0,5283.65801238369,-89877.7420739386,0,11.111
5284.94062306469,-89872.3934844198,0,5283.60949885287,-89877.7299728094,0,11.111
5284.89210953388,-89872.3813832906,0,5283.56098532206,-89877.7178716802,0,11.111
5284.84359600306,-89872.3692821614,0,5283.51247179124,-89877.705770551,0,11.111
5284.79508247225,-89872.3571810322,0,5283.46395826043,-89877.6936694218,0,11.111
5284.74656894143,-89872.345079903,0,5283.41544472961,-89877.6815682926,0,11.111
5284.69805541062,-89872.3329787738,0,5283.3669311988,-89877.6694671634,0,11.111
5284.6495418798,-89872.3208776446,0,5283.31841766798,-89877.6573660342,0,11.111
5284.60102834899,-89872.3087765154,0,5283.26990413717,-89877.645264905,0,11.111
5284.55251481817,-89872.2966753862,0,5283.22139060635,-89877.6331637758,0,11.111
5284.50400128736,-89872.284574257,0,5283.17287707554,-89877.6210626466,0,11.111
5284.45548775654,-89872.2724731278,0,5283.12436354472,-89877.6089615174,0,11.111
5284.40697422573,-89872.2603719986,0,5283.07585001391,-89877.5968603882,0,11.111
5284.35846069491,-89872.2482708694,0,5283.02733648309,-89877.584759259,0,11.111
5284.3099471641,-89872.2361697402,0,5282.97882295228,-89877.5726581299,0,11.111
5284.26143363328,-89872.224068611,0,5282.93030942146,-89877.5605570006,0,11.111
5284.21292010247,-89872.2119674818,0,5282.88179589065,-89877.5484558715,0,11.111
5284.16440657165,-89872.1998663526,0,5282.83328235983,-89877.5363547422,0,11.111
5284.11589304084,-89872.1877652234,0,5282.78476882902,-89877.5242536131,0,11.111
5284.06737951002,-89872.1756640942,0,5282.7362552982,-89877.5121524839,0,11.111
5284.01886597921,-89872.163562965,0,5282.68774176739,-89877.5000513547,0,11.111
5283.97035244839,-89872.1514618358,0,5282.63922823658,-89877.4879502255,0,11.111
5283.92183891758,-89872.1393607066,0,5282.59071470576,-89877.4758490963,0,11.111
5283.87332538676,-89872.1272595774,0,5282.54220117495,-89877.4637479671,0,11.111
5283.82481185595,-89872.1151584482,0,5282.49368764413,-89877.4516468379,0,11.111
5283.77629832514,-89872.103057319,0,5282.44517411332,-89877.4395457087,0,11.111
5283.72778479432,-89872.0909561898,0,5282.3966605825,-89877.4274445795,0,11.111
5283.67927126351,-89872.0788550606,0,5282.34814705169,-89877.4153434503,0,11.111
5283.63075773269,-89872.0667539314,0,5282.29963352087,-89877.4032423211,0,11.111
5283.58224420188,-89872.0546528022,0,5282.25111999006,-89877.3911411919,0,11.111
5283.53373067106,-89872.042551673,0,5282.20260645924,-89877.3790400627,0,11.111
5283.48521714025,-89872.0304505438,0,5282.15409292843,-89877.3669389335,0,11.111
5283.43670360943,-89872.0183494146,0,5282.10557939761,-89877.3548378043,0,11.111
5283.38819007862,-89872.0062482854,0,5282.0570658668,-89877.3427366751,0,11.111
5283.3396765478,-89871.9941471562,0,5282.00855233598,-89877.3306355459,0,11.111
5283.29116301699,-89871.982046027,0,5281.96003880517,-89877.3185344167,0,11.111
5283.24264948617,-89871.9699448978,0,5281.91152527435,-89877.3064332875,0,11.111
5283.19413595536,-89871.9578437686,0,5281.86301174354,-89877.2943321583,0,11.111
5283.14562242454,-89871.9457426395,0,5281.81449821272,-89877.2822310291,0,11.111
5283.09710889373,-89871.9336415103,0,5281.76598468191,-89877.2701298999,0,11.111
5283.04859536291,-89871.9215403811,0,5281.71747115109,-89877.2580287707,0,11.111
5283.0000818321,-89871.9094392519,0,5281.66895762028,-89877.2459276415,0,11.111
5282.95156830128,-89871.8973381227,0,5281.62044408946,-89877.2338265123,0,11.111
5282.90305477047,-89871.8852369935,0,5281.57193055865,-89877.2217253831,0,11.111
5282.85454123965,-89871.8731358643,0,5281.52341702783,-89877.2096242539,0,11.111
5282.80602770884,-89871.8610347351,0,5281.47490349702,-89877.1975231247,0,11.111
5282.75751417802,-89871.8489336059,0,5281.4263899662,-89877.1854219955,0,11.111
5282.70900064721,-89871.8368324767,0,5281.37787643539,-89877.1733208663,0,11.111
5282.66048711639,-89871.8247313475,0,5281.32936290457,-89877.1612197371,0,11.111
5282.61197358558,-89871.8126302183,0,5281.28084937376,-89877.1491186079,0,11.111
5282.56346005476,-89871.8005290891,0,5281.23233584294,-89877.1370174787,0,11.111
5282.51494652395,-89871.7884279599,0,5281.18382231213,-89877.1249163495,0,11.111
5282.46643299313,-89871.7763268307,0,5281.13530878131,-89877.1128152203,0,11.111
5282.41791946232,-89871.7642257015,0,5281.0867952505,-89877.1007140911,0,11.111
5282.3694059315,-89871.7521245723,0,5281.03828171969,-89877.0886129619,0,11.111
5282.32089240069,-89871.7400234431,0,5280.98976818887,-89877.0765118327,0,11.111
5282.27237886987,-89871.7279223139,0,5280.94125465806,-89877.0644107035,0,11.111
5282.22386533906,-89871.7158211847,0,5280.89274112724,-89877.0523095743,0,11.111
5282.17535180825,-89871.7037200555,0,5280.84422759643,-89877.0402084451,0,11.111
5282.12683827743,-89871.6916189263,0,5280.79571406561,-89877.0281073159,0,11.111
5282.07832474662,-89871.6795177971,0,5280.7472005348,-89877.0160061867,0,11.111
5282.0298112158,-89871.6674166679,0,5280.69868700398,-89877.0039050575,0,11.111
5281.98129768499,-89871.6553155387,0,5280.65017347317,-89876.9918039283,0,11.111
5281.93278415417,-89871.6432144095,0,5280.60165994235,-89876.9797027991,0,11.111
5281.88427062336,-89871.6311132803,0,5280.55314641154,-89876.9676016699,0,11.111
5281.83575709254,-89871.6190121511,0,5280.50463288072,-89876.9555005407,0,11.111
5281.78724356173,-89871.6069110219,0,5280.45611934991,-89876.9433994115,0,11.111
5281.73873003091,-89871.5948098927,0,5280.40760581909,-89876.9312982823,0,11.111
5281.6902165001,-89871.5827087635,0,5280.35909228828,-89876.9191971531,0,11.111
5281.64170296928,-89871.5706076343,0,5280.31057875746,-89876.9070960239,0,11.111
5281.59318943847,-89871.5585065051,0,5280.26206522665,-89876.8949948947,0,11.111
5281.54467590765,-89871.5464053759,0,5280.21355169583,-89876.8828937655,0,11.111
5281.49616237684,-89871.5343042467,0,5280.16503816502,-89876.8707926363,0,11.111
5281.44764884602,-89871.5222031175,0,5280.1165246342,-89876.8586915071,0,11.111
5281.39913531521,-89871.5101019883,0,5280.06801110339,-89876.8465903779,0,11.111
5281.35062178439,-89871.4980008591,0,5280.01949757257,-89876.8344892488,0,11.111
5281.30210825358,-89871.4858997299,0,5279.97098404176,-89876.8223881195,0,11.111
5281.25359472276,-89871.4737986007,0,5279.92247051094,-89876.8102869904,0,11.111
5281.20508119195,-89871.4616974715,0,5279.87395698013,-89876.7981858611,0,11.111
5281.15656766113,-89871.4495963423,0,5279.82544344931,-89876.786084732,0,11.111
