reference.x,reference.y,reference.yaw,reference.speed,drivable_width
6.32,0.779779149,0,2,2
6.33,0.780967501,0,2,2
6.34,0.782155639,0,2,2
6.35,0.783343562,0,2,2
6.36,0.784531271,0,2,2
6.37,0.785718765,0,2,2
6.38,0.786906043,0,2,2
6.39,0.788093106,0,2,2
6.4,0.789279952,0,2,2
6.41,0.790466582,0,2,2
6.42,0.791652996,0,2,2
6.43,0.792839192,0,2,2
6.44,0.794025171,0,2,2
6.45,0.795210932,0,2,2
6.46,0.796396476,0,2,2
6.47,0.797581801,0,2,2
6.48,0.798766907,0,2,2
6.49,0.799951794,0,2,2
6.5,0.801136462,0,2,2
6.51,0.802320911,0,2,2
6.52,0.803505139,0,2,2
6.53,0.804689147,0,2,2
6.54,0.805872935,0,2,2
6.55,0.807056501,0,2,2
6.56,0.808239846,0,2,2
6.57,0.80942297,0,2,2
6.58,0.810605872,0,2,2
6.59,0.811788552,0,2,2
6.6,0.812971009,0,2,2
6.61,0.814153243,0,2,2
6.62,0.815335254,0,2,2
6.63,0.816517041,0,2,2
6.64,0.817698605,0,2,2
6.65,0.818879944,0,2,2
6.66,0.820061059,0,2,2
6.67,0.821241949,0,2,2
6.68,0.822422614,0,2,2
6.69,0.823603053,0,2,2
6.7,0.824783267,0,2,2
6.71,0.825963255,0,2,2
6.72,0.827143016,0,2,2
6.73,0.82832255,0,2,2
6.74,0.829501857,0,2,2
6.75,0.830680937,0,2,2
6.76,0.831859789,0,2,2
6.77,0.833038413,0,2,2
6.78,0.834216809,0,2,2
6.79,0.835394976,0,2,2
6.8,0.836572914,0,2,2
6.81,0.837750622,0,2,2
6.82,0.838928101,0,2,2
6.83,0.84010535,0,2,2
6.84,0.841282368,0,2,2
6.85,0.842459156,0,2,2
6.86,0.843635713,0,2,2
6.87,0.844812039,0,2,2
6.88,0.845988133,0,2,2
6.89,0.847163995,0,2,2
6.9,0.848339625,0,2,2
6.91,0.849515022,0,2,2
6.92,0.850690187,0,2,2
6.93,0.851865118,0,2,2
6.94,0.853039816,0,2,2
6.95,0.854214279,0,2,2
6.96,0.855388509,0,2,2
6.97,0.856562504,0,2,2
6.98,0.857736264,0,2,2
6.99,0.858909789,0,2,2
7,0.860083079,0,2,2
7.01,0.861256133,0,2,2
7.02,0.86242895,0,2,2
7.03,0.863601532,0,2,2
7.04,0.864773876,0,2,2
7.05,0.865945984,0,2,2
7.06,0.867117854,0,2,2
7.07,0.868289486,0,2,2
7.08,0.86946088,0,2,2
7.09,0.870632036,0,2,2
7.1,0.871802953,0,2,2
7.11,0.872973631,0,2,2
7.12,0.87414407,0,2,2
7.13,0.875314269,0,2,2
7.14,0.876484229,0,2,2
7.15,0.877653947,0,2,2
7.16,0.878823426,0,2,2
7.17,0.879992663,0,2,2
7.18,0.881161659,0,2,2
7.19,0.882330414,0,2,2
7.2,0.883498926,0,2,2
7.21,0.884667197,0,2,2
7.22,0.885835225,0,2,2
7.23,0.88700301,0,2,2
7.24,0.888170552,0,2,2
7.25,0.88933785,0,2,2
7.26,0.890504905,0,2,2
7.27,0.891671715,0,2,2
7.28,0.892838281,0,2,2
7.29,0.894004602,0,2,2
7.3,0.895170678,0,2,2
7.31,0.896336509,0,2,2
7.32,0.897502094,0,2,2
7.33,0.898667433,0,2,2
7.34,0.899832525,0,2,2
7.35,0.900997371,0,2,2
7.36,0.90216197,0,2,2
7.37,0.903326321,0,2,2
7.38,0.904490425,0,2,2
7.39,0.905654281,0,2,2
7.4,0.906817888,0,2,2
7.41,0.907981247,0,2,2
7.42,0.909144357,0,2,2
7.43,0.910307218,0,2,2
7.44,0.911469829,0,2,2
7.45,0.912632191,0,2,2
7.46,0.913794302,0,2,2
7.47,0.914956162,0,2,2
7.48,0.916117772,0,2,2
7.49,0.917279131,0,2,2
7.5,0.918440238,0,2,2
7.51,0.919601093,0,2,2
7.52,0.920761696,0,2,2
7.53,0.921922047,0,2,2
7.54,0.923082145,0,2,2
7.55,0.92424199,0,2,2
7.56,0.925401581,0,2,2
7.57,0.926560919,0,2,2
7.58,0.927720003,0,2,2
7.59,0.928878833,0,2,2
7.6,0.930037407,0,2,2
7.61,0.931195727,0,2,2
7.62,0.932353792,0,2,2
7.63,0.933511601,0,2,2
7.64,0.934669154,0,2,2
7.65,0.935826451,0,2,2
7.66,0.936983491,0,2,2
7.67,0.938140274,0,2,2
7.68,0.9392968,0,2,2
7.69,0.940453069,0,2,2
7.7,0.94160908,0,2,2
7.71,0.942764833,0,2,2
7.72,0.943920327,0,2,2
7.73,0.945075562,0,2,2
7.74,0.946230538,0,2,2
7.75,0.947385255,0,2,2
7.76,0.948539712,0,2,2
7.77,0.94969391,0,2,2
7.78,0.950847846,0,2,2
7.79,0.952001522,0,2,2
7.8,0.953154938,0,2,2
7.81,0.954308091,0,2,2
7.82,0.955460983,0,2,2
7.83,0.956613614,0,2,2
7.84,0.957765982,0,2,2
7.85,0.958918087,0,2,2
7.86,0.960069929,0,2,2
7.87,0.961221509,0,2,2
7.88,0.962372824,0,2,2
7.89,0.963523876,0,2,2
7.9,0.964674664,0,2,2
7.91,0.965825187,0,2,2
7.92,0.966975446,0,2,2
7.93,0.968125439,0,2,2
7.94,0.969275167,0,2,2
7.95,0.970424629,0,2,2
7.96,0.971573825,0,2,2
7.97,0.972722755,0,2,2
7.98,0.973871418,0,2,2
7.99,0.975019815,0,2,2
8,0.976167943,0,2,2
8.01,0.977315805,0,2,2
8.02,0.978463398,0,2,2
8.03,0.979610723,0,2,2
8.04,0.980757779,0,2,2
8.05,0.981904567,0,2,2
8.06,0.983051085,0,2,2
8.07,0.984197334,0,2,2
8.08,0.985343313,0,2,2
8.09,0.986489022,0,2,2
8.1,0.987634461,0,2,2
8.11,0.988779628,0,2,2
8.12,0.989924525,0,2,2
8.13,0.99106915,0,2,2
8.14,0.992213504,0,2,2
8.15,0.993357585,0,2,2
8.16,0.994501394,0,2,2
8.17,0.995644931,0,2,2
8.18,0.996788194,0,2,2
8.19,0.997931185,0,2,2
8.2,0.999073901,0,2,2
8.21,1.000216344,0,2,2
8.22,1.001358513,0,2,2
8.23,1.002500407,0,2,2
8.24,1.003642026,0,2,2
8.25,1.00478337,0,2,2
8.26,1.005924439,0,2,2
8.27,1.007065231,0,2,2
8.28,1.008205748,0,2,2
8.29,1.009345988,0,2,2
8.3,1.010485952,0,2,2
8.31,1.011625639,0,2,2
8.32,1.012765048,0,2,2
8.33,1.013904179,0,2,2
8.34,1.015043033,0,2,2
8.35,1.016181608,0,2,2
8.36,1.017319905,0,2,2
8.37,1.018457923,0,2,2
8.38,1.019595661,0,2,2
8.39,1.020733121,0,2,2
8.4,1.0218703,0,2,2
8.41,1.023007199,0,2,2
8.42,1.024143817,0,2,2
8.43,1.025280155,0,2,2
8.44,1.026416212,0,2,2
8.45,1.027551987,0,2,2
8.46,1.028687481,0,2,2
8.47,1.029822693,0,2,2
8.48,1.030957622,0,2,2
8.49,1.032092269,0,2,2
8.5,1.033226632,0,2,2
8.51,1.034360713,0,2,2
8.52,1.03549451,0,2,2
8.53,1.036628023,0,2,2
8.54,1.037761251,0,2,2
8.55,1.038894196,0,2,2
8.56,1.040026855,0,2,2
8.57,1.041159229,0,2,2
8.58,1.042291318,0,2,2
8.59,1.043423121,0,2,2
8.6,1.044554638,0,2,2
8.61,1.045685869,0,2,2
8.62,1.046816813,0,2,2
8.63,1.04794747,0,2,2
8.64,1.04907784,0,2,2
8.65,1.050207922,0,2,2
8.66,1.051337716,0,2,2
8.67,1.052467222,0,2,2
8.68,1.05359644,0,2,2
